TimeOnPage,PagesViewed,ProductsViewed,AddedToCart,TrafficSource,Purchase
855,2,14,0,Organic,0
286,9,4,1,Organic,1
235,17,0,1,Social,0
1430,4,5,0,Organic,0
1188,1,10,0,Organic,0
1469,4,10,1,Social,0
365,1,5,0,Email,0
810,17,1,0,Organic,0
344,2,4,0,Social,0
556,17,5,0,Email,0
586,13,2,0,Organic,0
1652,9,12,0,Social,0
353,3,10,0,Referral,0
596,5,7,0,Social,0
1277,17,5,0,Referral,0
205,8,5,1,Organic,0
92,19,5,0,Social,0
1173,12,14,0,Organic,0
785,16,8,1,Referral,1
1571,2,11,0,Organic,0
1451,14,5,0,Organic,1
1012,1,5,1,Social,0
1404,2,5,0,Social,1
1638,10,11,0,Email,0
926,9,7,0,Social,0
1011,16,8,0,Email,0
1797,5,11,0,Referral,0
840,14,6,0,Referral,0
1595,10,1,0,Email,0
1208,9,3,1,Social,0
1106,13,12,0,Email,0
1732,4,8,0,Email,0
1713,4,3,0,Referral,0
1320,14,7,0,Organic,0
1231,12,0,0,Social,0
1014,10,1,0,Organic,0
1413,1,4,0,Email,0
1403,5,2,0,Social,0
1497,15,0,0,Referral,1
777,11,1,0,Organic,0
1784,1,13,0,Organic,0
1692,16,14,0,Social,0
704,6,9,0,Social,0
656,9,14,1,Social,0
96,18,4,0,Social,0
1282,13,11,0,Organic,0
614,3,4,1,Social,0
254,3,13,0,Social,0
779,10,8,0,Email,0
995,16,8,0,Referral,0
1450,12,9,0,Referral,1
1572,12,9,0,Email,0
462,1,4,0,Social,0
393,14,12,0,Referral,0
500,2,2,0,Email,0
1521,2,7,1,Organic,0
769,19,12,0,Email,1
987,1,7,0,Social,0
787,1,4,0,Social,1
137,16,1,1,Referral,1
1137,5,5,0,Organic,0
1400,3,11,0,Referral,0
1354,12,12,0,Social,0
156,19,12,0,Referral,0
324,10,7,0,Organic,0
261,6,10,0,Referral,0
76,19,14,0,Organic,0
914,4,6,0,Social,0
372,10,12,0,Email,0
1060,10,3,1,Social,0
106,12,0,1,Organic,0
43,2,4,0,Email,0
617,18,10,1,Social,0
1152,16,6,0,Referral,0
1049,3,12,0,Email,0
1254,4,1,0,Social,0
1557,3,12,1,Social,0
1208,2,5,0,Email,0
739,5,1,0,Referral,0
1275,7,2,0,Social,0
689,16,12,0,Social,0
344,11,4,0,Referral,0
91,7,13,0,Email,0
1450,6,11,0,Referral,0
1795,14,4,0,Organic,0
275,15,0,0,Organic,0
1779,2,7,0,Referral,0
644,1,3,0,Organic,0
1156,12,3,0,Organic,0
792,2,4,0,Email,0
1557,16,5,1,Referral,0
506,19,4,0,Organic,0
1714,4,1,0,Email,0
725,1,2,0,Organic,0
1090,5,5,1,Organic,0
1530,6,12,0,Social,0
730,12,14,0,Organic,0
1049,11,4,1,Referral,1
1567,11,12,0,Organic,0
190,1,4,0,Referral,0
792,4,1,0,Social,0
1716,17,6,0,Social,1
533,10,8,1,Email,0
581,6,11,1,Social,0
1350,1,5,1,Social,0
1241,4,4,0,Email,0
803,16,12,0,Social,0
1475,3,7,0,Referral,0
429,9,14,0,Social,0
1668,10,7,0,Social,0
1365,5,9,0,Email,0
1514,7,12,0,Organic,0
593,4,5,0,Organic,0
172,15,1,0,Social,0
1044,11,2,0,Referral,1
1430,1,11,1,Organic,0
1045,12,8,0,Organic,0
885,15,3,1,Social,0
1661,6,6,0,Referral,0
27,11,5,0,Email,0
861,7,13,1,Email,0
1228,12,10,0,Organic,0
968,7,12,0,Organic,0
56,17,4,0,Social,0
1300,6,1,0,Email,0
343,1,12,0,Email,1
279,8,2,0,Referral,0
732,14,0,1,Organic,0
1504,19,8,0,Email,0
534,14,12,0,Social,0
738,1,8,0,Referral,0
1720,15,8,1,Social,1
774,8,6,0,Referral,1
178,9,11,0,Referral,0
867,2,5,0,Organic,0
326,15,2,0,Referral,0
1251,16,5,0,Social,0
1799,9,5,0,Referral,0
951,16,11,0,Social,1
777,11,8,1,Social,0
1509,10,4,0,Organic,1
730,9,4,0,Social,1
1670,10,5,0,Referral,0
1742,2,12,1,Referral,1
769,13,6,0,Email,0
1313,17,12,0,Email,0
815,16,14,1,Email,1
620,13,7,1,Social,0
1454,12,0,1,Organic,0
1676,8,12,0,Social,1
702,7,10,0,Email,0
1265,16,10,0,Social,0
278,15,10,1,Referral,0
67,8,8,0,Referral,0
710,18,10,0,Email,0
119,6,12,1,Email,0
1576,10,11,0,Social,0
375,6,6,1,Organic,0
1316,16,8,0,Social,0
1003,11,7,0,Email,1
913,11,0,1,Social,1
706,17,5,1,Email,1
1144,11,2,0,Organic,0
555,10,4,0,Organic,0
755,14,5,0,Email,0
742,18,9,0,Organic,0
993,15,2,0,Organic,0
90,13,3,1,Social,0
428,6,5,0,Organic,0
1667,15,4,1,Email,0
1304,7,3,1,Email,0
35,11,1,0,Referral,0
574,9,11,0,Organic,0
511,18,5,1,Email,0
1578,7,8,1,Email,0
1323,17,11,0,Referral,0
1647,19,12,1,Referral,0
1385,12,13,1,Referral,0
958,9,11,0,Social,0
758,9,8,1,Social,0
459,15,7,1,Social,0
1069,6,13,0,Organic,0
171,16,6,1,Organic,0
195,11,11,0,Social,0
249,18,4,0,Referral,0
1169,8,0,0,Organic,0
836,1,8,1,Social,0
35,5,0,1,Email,0
1389,14,11,0,Email,0
1240,4,14,0,Organic,0
770,9,9,0,Referral,0
358,7,2,0,Referral,0
1182,3,2,0,Organic,0
1735,8,1,1,Organic,0
1626,14,3,1,Email,0
649,5,14,1,Email,0
1167,1,11,0,Organic,1
16,18,8,0,Email,0
1611,19,0,0,Social,0
1212,18,14,1,Referral,0
462,8,13,1,Email,1
1565,13,11,0,Organic,0
1495,14,6,0,Email,0
915,3,11,1,Referral,0
1508,11,3,0,Email,0
1398,4,2,0,Referral,0
1206,13,1,0,Referral,0
316,19,1,0,Organic,0
513,8,11,0,Email,0
283,6,9,0,Email,0
786,16,5,0,Referral,0
1771,12,7,1,Social,1
1020,16,5,0,Email,0
1674,14,4,0,Email,0
941,17,14,0,Email,1
1304,17,0,0,Email,0
801,6,5,0,Email,0
1526,12,5,0,Social,0
788,13,14,1,Organic,0
1466,11,10,0,Email,0
484,1,3,1,Social,0
1533,14,6,0,Referral,0
1505,1,14,0,Email,0
1307,16,3,0,Social,0
830,14,5,0,Referral,0
1101,12,14,0,Referral,0
236,9,14,0,Social,0
709,11,4,0,Referral,0
1472,17,11,0,Email,0
1111,19,13,1,Referral,0
793,9,1,0,Referral,1
1213,6,4,0,Social,0
477,15,12,0,Social,0
1798,16,0,0,Organic,0
752,12,0,1,Email,0
327,5,11,1,Referral,0
375,5,6,0,Email,0
1515,5,1,0,Email,0
926,4,10,0,Email,0
471,16,0,0,Email,0
882,18,2,1,Referral,0
1773,9,11,0,Social,0
753,4,10,0,Social,0
974,1,3,1,Email,0
501,10,3,0,Email,0
297,16,8,0,Referral,1
1404,7,9,1,Referral,0
192,11,0,0,Social,0
1499,7,3,0,Social,0
1279,8,14,1,Email,0
213,5,4,0,Organic,0
1795,7,11,0,Referral,0
919,18,0,1,Organic,0
313,19,12,0,Organic,0
1036,7,14,0,Social,0
1764,8,6,0,Email,0
1184,15,3,0,Referral,0
799,16,13,0,Email,0
10,13,5,0,Referral,0
1235,10,4,0,Organic,0
1270,8,11,0,Referral,0
1263,11,12,0,Referral,1
1181,18,8,0,Email,0
1328,11,5,0,Social,0
985,2,10,0,Referral,1
214,16,8,0,Email,0
1362,8,3,0,Email,0
516,16,3,0,Referral,0
651,9,11,0,Social,0
1109,10,11,0,Referral,0
376,12,14,0,Organic,0
1051,18,8,0,Referral,0
873,2,14,0,Social,0
1239,11,14,0,Email,0
711,4,11,0,Organic,0
1747,12,14,0,Organic,0
1606,3,10,0,Organic,0
958,12,12,0,Organic,0
373,9,14,0,Social,0
425,13,8,0,Social,0
88,3,10,0,Email,0
431,11,8,0,Social,0
52,19,0,0,Referral,0
606,6,4,0,Organic,0
1135,16,6,0,Email,0
94,4,12,0,Email,0
1739,15,12,0,Email,0
1547,15,13,0,Social,0
1797,2,3,0,Email,0
1334,3,8,0,Organic,0
702,14,6,0,Organic,0
1248,1,1,1,Organic,0
752,17,4,1,Social,0
1305,19,10,0,Social,0
1347,4,1,1,Referral,0
1637,2,2,0,Email,0
323,10,10,0,Social,0
637,2,5,0,Referral,0
498,6,6,0,Email,0
287,1,5,0,Referral,0
444,1,3,0,Email,0
1238,15,8,0,Email,1
1115,16,10,0,Social,0
687,15,6,0,Email,0
529,17,12,1,Organic,1
1656,11,9,0,Organic,0
509,12,3,0,Email,0
1682,7,5,0,Organic,0
537,4,7,0,Social,0
1601,13,12,1,Referral,0
861,2,5,0,Organic,0
1733,5,5,1,Organic,0
1023,19,4,1,Social,1
1771,1,3,0,Email,0
1748,3,7,0,Referral,0
626,9,12,1,Social,0
1034,2,11,0,Organic,0
996,1,14,0,Social,1
1281,1,10,1,Organic,1
377,14,9,0,Organic,0
770,13,11,0,Organic,0
179,13,0,0,Email,0
319,4,5,1,Social,0
1429,4,2,0,Social,0
1049,13,3,0,Referral,0
1755,13,0,0,Social,0
1545,18,11,0,Email,1
47,12,7,0,Referral,0
880,10,4,0,Organic,0
584,13,12,1,Email,1
1663,18,11,0,Email,0
139,4,2,0,Email,0
388,11,2,0,Organic,0
1162,16,4,0,Organic,0
1435,3,4,1,Social,0
1107,10,11,0,Organic,0
315,9,12,0,Email,0
1186,14,0,0,Email,0
788,15,9,1,Referral,1
1366,9,4,0,Social,0
197,8,8,1,Email,0
1665,8,7,0,Organic,0
737,5,11,0,Referral,0
716,9,14,0,Organic,0
994,8,12,0,Organic,1
1571,13,10,1,Social,0
785,1,14,0,Email,0
55,16,10,0,Social,0
516,7,0,0,Organic,0
700,7,6,1,Organic,0
787,10,11,0,Referral,0
1292,10,2,0,Email,0
98,1,0,0,Email,0
1304,8,12,0,Email,0
758,2,3,1,Email,0
670,15,3,0,Social,0
305,19,0,1,Email,0
757,16,8,0,Email,0
1234,13,11,0,Email,0
389,16,3,1,Referral,0
472,4,14,1,Social,0
157,8,10,0,Social,0
1368,14,10,1,Social,1
844,17,14,1,Referral,0
1147,1,9,1,Referral,0
658,9,2,0,Social,0
960,4,11,0,Referral,0
1262,16,12,1,Organic,0
264,8,1,0,Referral,0
1025,19,14,1,Email,0
1337,4,9,0,Organic,0
1361,9,7,0,Email,0
392,10,0,1,Social,0
1606,12,4,0,Referral,0
1675,2,11,1,Email,0
1678,2,14,0,Organic,0
1763,8,13,0,Organic,0
931,19,14,0,Email,0
973,7,13,1,Referral,0
85,19,1,0,Social,0
1329,16,14,0,Referral,0
1429,18,11,0,Referral,0
123,2,0,0,Social,0
1207,12,4,0,Organic,0
1778,8,12,0,Email,0
188,19,6,0,Email,0
251,6,1,0,Social,0
1315,9,0,0,Social,0
1640,13,5,0,Referral,0
1244,13,1,0,Email,0
1446,8,13,0,Email,0
800,2,14,0,Email,0
544,17,5,1,Organic,0
343,11,4,0,Organic,0
1484,14,4,0,Referral,0
837,7,13,0,Email,0
280,8,12,0,Referral,0
1373,14,2,0,Email,0
1527,11,2,0,Organic,0
775,1,1,0,Referral,1
1258,12,12,0,Organic,0
869,6,3,1,Social,0
1083,3,12,0,Social,1
1050,11,1,0,Organic,0
893,2,10,0,Organic,0
1661,16,2,0,Organic,0
472,1,7,0,Organic,0
1367,6,14,0,Social,0
699,2,10,0,Organic,1
1272,4,5,0,Referral,0
1078,9,12,1,Social,0
1035,18,9,1,Social,0
787,9,12,1,Referral,0
804,3,11,1,Email,0
280,14,7,0,Social,0
1190,16,3,0,Referral,0
851,5,0,0,Email,0
1375,9,12,1,Referral,0
795,14,6,0,Organic,0
1624,2,13,0,Referral,0
813,6,4,0,Social,0
391,18,4,0,Email,0
245,19,14,1,Organic,0
236,1,13,0,Social,0
1636,15,1,0,Social,0
800,5,11,0,Referral,0
1452,19,12,0,Email,0
299,15,14,0,Referral,0
1549,12,2,0,Social,1
934,2,10,0,Organic,0
1484,18,5,0,Referral,0
964,9,7,0,Organic,0
883,8,13,0,Organic,0
438,13,2,0,Referral,0
1544,14,3,0,Email,0
1412,7,10,0,Email,0
533,9,6,0,Organic,0
854,8,8,1,Referral,0
683,11,0,0,Referral,0
1606,17,2,0,Social,0
651,7,0,0,Social,0
1489,3,3,1,Referral,1
1600,7,12,0,Referral,0
758,4,3,0,Email,0
1019,17,14,0,Referral,0
1645,7,11,1,Organic,0
254,3,1,0,Email,1
1141,18,2,1,Referral,0
60,2,8,0,Email,0
591,11,0,1,Social,0
1305,13,13,0,Organic,0
69,15,6,0,Social,0
1249,13,1,0,Email,0
1463,12,9,0,Email,0
548,3,14,0,Email,0
555,11,12,1,Organic,0
1239,16,1,0,Referral,0
1435,19,3,0,Social,0
926,1,2,0,Organic,0
1373,4,14,0,Social,0
578,6,6,0,Email,1
228,15,11,1,Social,0
301,17,0,0,Referral,0
98,7,0,0,Referral,0
1304,11,6,0,Social,0
1590,18,9,0,Social,0
1633,8,12,0,Referral,0
263,4,9,1,Organic,1
345,12,10,0,Organic,0
290,3,12,0,Social,1
762,12,11,0,Email,0
58,10,8,1,Organic,0
1614,13,12,0,Referral,0
1567,2,9,0,Email,0
955,10,6,0,Social,0
1458,18,1,0,Email,0
147,6,0,0,Email,0
1267,2,0,0,Referral,0
625,19,11,0,Email,1
630,16,3,0,Referral,0
966,15,6,1,Referral,0
36,17,10,0,Referral,0
1371,7,2,0,Social,0
774,8,7,0,Referral,0
389,13,13,0,Email,0
230,6,1,0,Referral,0
1136,5,6,0,Email,0
768,15,1,1,Social,0
404,8,14,1,Organic,1
1623,1,14,0,Referral,0
1496,17,5,0,Referral,0
1632,13,12,0,Email,0
1071,2,11,1,Email,1
1001,18,13,0,Organic,1
1358,17,10,0,Social,0
916,2,8,1,Referral,0
517,17,1,0,Referral,1
1586,4,12,1,Social,0
700,4,0,0,Social,0
1635,9,3,1,Email,1
1180,19,3,0,Email,0
750,10,4,0,Organic,0
1614,13,13,0,Organic,0
1138,5,10,0,Organic,1
15,12,5,0,Referral,0
54,17,2,1,Social,0
641,12,11,0,Referral,0
369,10,0,0,Organic,0
190,9,4,1,Referral,0
1401,18,6,0,Referral,0
1532,15,9,0,Organic,0
480,7,6,0,Email,0
1651,10,3,0,Social,0
1586,9,8,1,Organic,0
228,17,9,0,Organic,0
352,17,8,0,Email,0
28,11,4,0,Referral,0
106,17,9,0,Referral,1
331,6,11,0,Email,0
473,14,6,0,Referral,0
948,16,13,0,Referral,0
1505,13,8,0,Email,0
246,6,0,0,Referral,0
325,12,6,0,Email,0
1213,10,1,1,Referral,0
1203,16,11,0,Organic,0
559,10,5,0,Email,0
952,3,11,0,Email,0
1346,16,5,0,Organic,0
1666,1,8,0,Social,0
1458,19,2,0,Social,0
1250,1,14,0,Referral,0
441,12,9,0,Organic,0
1075,11,11,0,Email,0
1766,1,5,0,Social,0
923,13,8,0,Social,0
1658,18,3,0,Referral,0
222,10,7,1,Social,0
1554,2,6,1,Organic,0
226,6,2,0,Email,0
151,1,1,0,Organic,0
1514,10,13,0,Social,0
1613,9,3,0,Referral,0
122,8,10,0,Email,0
1347,11,3,1,Email,0
902,4,2,0,Email,0
434,15,0,1,Organic,0
719,8,7,0,Email,0
650,4,4,1,Organic,0
101,17,7,1,Social,0
1549,3,5,1,Organic,0
1319,19,13,0,Social,0
1584,8,2,0,Referral,0
399,9,12,0,Organic,0
1695,5,10,1,Referral,0
1703,18,11,0,Social,0
1524,2,5,0,Email,1
558,12,7,0,Email,0
366,9,2,0,Organic,0
1061,15,4,0,Referral,0
16,19,3,0,Organic,0
498,11,13,0,Social,0
152,12,8,0,Referral,0
1069,19,10,0,Email,0
1045,4,10,0,Social,0
1791,16,9,1,Email,0
1078,6,2,0,Referral,0
1617,17,1,0,Email,0
875,5,9,0,Email,0
644,5,11,0,Social,0
1025,2,13,0,Email,0
454,7,5,0,Email,0
223,3,13,0,Email,0
1301,15,14,0,Social,0
1798,18,1,0,Email,0
1052,5,3,0,Email,0
442,9,14,0,Social,1
994,8,1,0,Email,0
1417,19,9,0,Social,0
949,4,5,1,Email,0
1248,7,1,0,Organic,1
1104,11,8,0,Organic,0
618,16,11,1,Email,0
1270,11,5,1,Email,0
1577,12,4,1,Referral,0
520,13,10,0,Email,0
85,3,10,0,Referral,0
1119,12,14,0,Social,1
1114,19,13,0,Social,0
1616,17,11,0,Email,0
521,18,11,0,Referral,0
1730,1,0,0,Organic,0
1400,13,7,0,Organic,0
431,10,9,0,Organic,0
1684,10,9,0,Referral,0
907,8,4,1,Email,1
1012,7,6,0,Organic,0
1545,18,11,0,Email,0
283,3,8,0,Social,0
881,19,2,0,Organic,0
831,4,0,1,Referral,0
138,16,1,0,Social,0
1536,2,6,0,Social,0
470,18,11,0,Organic,0
249,16,8,1,Social,0
995,16,6,1,Referral,0
1342,5,1,0,Organic,0
191,7,6,0,Social,0
603,2,10,0,Social,0
1731,6,11,1,Social,0
86,2,4,0,Organic,0
348,5,1,1,Referral,0
829,7,5,0,Email,1
134,2,14,1,Social,0
1054,17,2,1,Social,0
182,11,12,1,Email,0
927,18,14,0,Social,1
435,18,4,0,Referral,0
1300,13,1,0,Referral,1
592,4,12,0,Social,0
929,15,10,1,Email,0
164,6,11,0,Email,0
1617,17,0,0,Email,0
901,7,3,0,Social,0
1088,6,9,0,Referral,0
1314,17,14,0,Organic,0
320,9,4,0,Referral,0
483,4,10,0,Organic,0
841,10,6,0,Social,0
1157,5,8,0,Organic,0
1021,7,6,0,Email,0
173,15,13,0,Organic,0
451,14,2,0,Email,1
1465,10,2,0,Organic,1
1423,19,8,0,Referral,0
1244,9,9,0,Email,0
1100,5,3,0,Social,1
159,4,13,0,Organic,0
1532,13,0,0,Referral,0
1604,6,11,0,Organic,0
34,12,8,1,Social,1
1318,8,5,0,Social,1
1668,15,9,0,Referral,0
1310,17,10,0,Social,0
815,13,1,0,Email,0
1454,8,10,0,Organic,0
673,10,7,0,Organic,0
886,11,5,0,Email,0
1405,13,0,0,Social,1
1795,2,1,0,Referral,0
1129,4,13,0,Social,0
401,1,6,1,Social,0
934,7,12,1,Referral,1
1321,16,6,0,Organic,0
944,15,11,1,Social,0
1655,10,8,0,Organic,1
754,5,4,1,Email,0
1792,11,12,0,Social,0
404,6,12,0,Email,0
1522,10,1,0,Referral,0
1734,5,13,0,Email,0
562,1,6,0,Organic,0
1373,15,1,0,Email,0
893,18,12,0,Social,1
350,4,11,0,Organic,0
714,4,14,1,Email,0
568,12,3,0,Email,0
1141,16,0,1,Social,1
68,18,5,0,Email,0
1215,18,7,0,Email,0
251,14,7,0,Organic,0
1192,13,9,0,Email,0
1310,19,5,0,Organic,0
24,10,14,0,Social,0
299,5,9,0,Referral,0
702,16,9,1,Organic,0
1122,17,2,0,Organic,0
693,18,1,0,Organic,0
1493,12,0,0,Organic,0
1615,12,2,0,Email,0
923,12,1,0,Organic,0
631,10,7,1,Referral,1
1552,2,14,1,Organic,0
1339,9,10,0,Email,0
259,14,8,1,Social,0
987,8,12,0,Social,1
1292,12,4,0,Referral,0
987,9,3,1,Email,0
843,17,6,1,Organic,0
1661,7,6,1,Email,0
1171,9,13,0,Organic,0
1185,15,7,1,Email,0
1138,15,0,0,Referral,0
1337,8,11,0,Organic,0
1734,15,10,0,Social,1
990,18,9,0,Organic,0
502,15,0,0,Email,0
309,16,13,0,Referral,0
717,14,8,0,Organic,0
1147,5,4,1,Email,0
1407,13,4,0,Referral,0
1057,8,6,0,Organic,0
37,11,12,0,Email,0
1291,11,8,0,Referral,0
1367,4,10,0,Email,0
868,16,2,0,Referral,0
37,16,3,0,Email,0
574,18,10,0,Referral,0
1246,14,10,0,Email,0
1272,5,14,0,Referral,0
1647,1,3,0,Email,0
251,8,5,1,Email,0
517,12,0,0,Social,1
169,6,3,0,Organic,0
1758,6,6,0,Social,1
320,14,4,0,Referral,0
1777,13,6,0,Social,0
24,5,12,0,Referral,1
47,14,2,0,Social,1
977,9,4,0,Social,0
621,11,10,0,Referral,0
993,1,9,1,Email,0
1218,10,12,0,Email,0
1392,10,1,0,Email,0
1434,8,4,0,Social,1
637,17,0,0,Organic,0
719,2,10,0,Organic,0
1158,8,13,0,Email,0
1247,17,14,0,Referral,0
1522,11,8,1,Social,1
330,5,1,1,Email,0
63,3,13,1,Social,0
1240,17,13,0,Social,0
1395,13,8,0,Email,0
468,16,3,1,Social,0
601,11,12,1,Organic,0
1356,7,8,0,Organic,0
1014,13,1,0,Social,0
1576,1,4,0,Email,0
489,13,14,1,Referral,0
449,17,8,0,Organic,0
554,5,6,1,Social,0
926,4,13,0,Referral,0
1682,1,0,0,Social,0
138,9,5,0,Referral,0
121,17,5,0,Referral,0
946,1,0,0,Social,0
1742,17,7,0,Email,0
1333,8,9,1,Referral,0
629,15,3,0,Referral,1
247,5,12,0,Email,0
1219,5,5,0,Email,0
590,5,0,0,Email,1
1339,3,10,0,Organic,0
199,11,0,0,Organic,0
222,10,6,0,Organic,0
1145,14,13,0,Email,0
1362,13,10,0,Email,1
353,19,3,0,Referral,0
1324,15,2,0,Referral,0
1031,18,9,1,Organic,0
732,4,14,0,Social,0
1742,4,0,0,Referral,0
1620,4,9,1,Referral,0
1697,4,3,0,Social,0
1078,5,6,1,Referral,0
1570,7,2,1,Referral,0
1510,8,5,0,Social,0
783,2,7,0,Referral,0
1583,6,12,0,Email,0
352,3,4,1,Email,0
1564,19,11,0,Email,0
1327,3,13,0,Referral,0
1782,13,0,0,Organic,1
1626,14,3,0,Email,0
1758,1,5,0,Social,0
534,16,6,1,Social,0
1717,9,6,1,Email,0
252,8,0,0,Referral,0
776,11,10,0,Email,0
237,15,8,1,Organic,0
71,16,5,1,Referral,0
149,7,0,0,Referral,0
383,17,4,0,Referral,0
889,8,8,0,Social,0
1736,1,7,0,Email,1
651,16,1,1,Social,0
1709,12,4,0,Organic,0
546,14,11,0,Referral,0
1368,14,4,0,Social,0
1758,11,2,0,Email,0
541,19,10,1,Social,0
191,12,11,0,Referral,0
1584,8,6,0,Email,0
219,1,7,0,Email,0
1669,3,1,1,Social,0
929,1,5,0,Referral,0
200,6,7,0,Organic,0
1466,5,11,1,Email,0
1407,13,2,0,Organic,0
728,19,9,0,Referral,0
480,16,5,0,Social,0
569,17,6,0,Social,0
1211,18,14,0,Social,0
279,6,0,0,Referral,0
927,7,10,0,Email,0
565,4,10,0,Referral,0
236,15,10,0,Email,0
925,9,3,0,Organic,0
1206,15,8,0,Referral,0
690,14,14,1,Email,0
1724,18,11,0,Referral,0
361,15,7,1,Organic,0
263,2,4,0,Email,0
58,3,9,1,Social,0
507,6,14,0,Organic,0
1123,4,4,0,Social,0
1700,17,10,0,Referral,1
496,7,5,0,Email,0
143,13,12,0,Social,0
769,10,2,1,Referral,1
895,3,14,0,Email,0
1502,6,4,0,Referral,0
94,2,12,0,Organic,0
1397,19,4,0,Referral,0
76,16,4,0,Email,0
1700,7,6,0,Organic,0
377,5,5,0,Referral,0
151,8,7,0,Social,0
1195,9,14,0,Organic,0
1389,12,11,0,Referral,0
803,5,5,0,Email,0
174,13,6,0,Organic,0
1177,3,5,0,Referral,0
1156,7,3,0,Social,0
1262,10,13,1,Social,0
25,3,1,0,Organic,0
1651,6,3,0,Email,0
1731,10,11,0,Referral,0
159,3,3,0,Referral,0
1632,8,3,1,Social,0
1753,10,14,0,Social,0
1180,12,4,0,Organic,0
484,10,5,0,Email,0
1651,13,7,0,Organic,0
1382,6,5,0,Email,0
1566,13,6,0,Referral,0
75,7,12,0,Social,0
526,11,4,1,Referral,0
335,8,14,0,Email,0
495,15,5,0,Referral,0
207,5,6,1,Organic,0
1123,10,14,0,Email,0
657,16,14,1,Referral,0
773,17,8,1,Social,0
1297,14,3,0,Organic,0
662,11,0,0,Referral,0
288,6,5,1,Email,0
794,1,2,0,Social,0
1543,9,4,0,Organic,0
1623,16,10,0,Organic,0
1484,17,7,0,Organic,0
1281,13,13,0,Email,0
1790,19,1,1,Email,0
1125,8,12,0,Organic,0
926,9,6,0,Referral,0
1644,3,14,1,Organic,0
976,8,3,0,Referral,0
159,9,6,0,Referral,0
146,12,3,0,Social,0
939,6,11,1,Social,0
772,7,3,0,Social,0
1354,3,10,0,Referral,0
1793,11,7,1,Social,0
316,13,3,1,Social,0
895,11,8,0,Referral,0
1169,6,10,0,Social,1
1429,11,2,0,Referral,0
1643,9,10,0,Email,0
85,8,3,0,Referral,0
1503,11,9,0,Email,1
20,14,0,0,Referral,0
1781,6,1,0,Email,0
1409,2,9,0,Social,0
1588,13,3,1,Email,0
545,7,6,1,Referral,0
769,18,8,1,Email,0
131,16,0,0,Social,0
198,16,14,0,Social,0
1153,8,2,0,Social,0
1023,15,1,0,Organic,0
1102,2,8,0,Referral,0
1081,5,1,0,Social,0
1712,16,8,0,Referral,0
1387,3,6,0,Organic,0
183,4,11,1,Referral,0
1751,10,10,0,Email,1
463,2,0,0,Referral,0
609,12,9,0,Organic,1
393,19,10,0,Organic,1
1704,3,7,0,Organic,1
1073,2,6,0,Email,1
1258,11,14,0,Email,0
1495,11,11,0,Referral,0
603,7,4,0,Social,0
979,16,7,0,Referral,0
1764,16,8,0,Organic,0
159,8,10,0,Email,0
514,3,1,1,Organic,0
347,2,2,0,Referral,0
303,7,6,1,Social,0
1646,4,6,0,Social,0
120,3,5,0,Email,0
954,1,13,0,Email,0
110,11,7,0,Email,0
485,19,13,0,Email,0
521,12,4,0,Email,0
1157,5,3,0,Email,0
1607,18,1,0,Referral,0
685,17,6,0,Email,0
120,15,4,0,Organic,1
1584,6,14,0,Organic,0
1722,4,2,0,Email,0
958,4,6,0,Organic,0
541,9,10,0,Referral,0
155,3,6,0,Social,0
500,15,0,0,Social,0
1034,16,11,0,Referral,0
130,3,14,0,Referral,0
835,19,8,0,Organic,0
1705,3,2,0,Email,0
1499,17,8,1,Social,0
668,5,7,0,Social,0
526,12,2,0,Organic,1
425,2,0,1,Email,0
863,7,10,1,Email,0
1723,16,10,0,Social,0
861,8,0,0,Email,0
1367,8,11,0,Organic,1
1709,16,4,0,Social,0
1715,18,13,1,Social,1
675,10,4,0,Organic,0
1643,7,0,0,Social,0
947,17,13,0,Organic,0
518,7,11,0,Social,0
728,10,8,0,Organic,0
800,17,6,0,Social,1
1765,18,4,0,Referral,0
335,14,5,0,Organic,0
404,4,8,0,Social,0
1505,8,14,0,Organic,0
1747,7,3,0,Social,0
1703,8,11,0,Referral,0
29,7,8,0,Organic,0
1162,13,2,0,Email,1
229,4,12,0,Social,0
1312,14,7,0,Social,0
436,4,0,0,Social,0
1752,9,14,0,Email,0
557,11,3,0,Social,0
1342,1,11,0,Email,0
780,12,14,0,Email,0
1325,9,13,0,Social,0
551,3,12,0,Referral,0
821,4,4,0,Referral,0
1350,6,6,0,Referral,0
1092,16,6,1,Social,0
1701,13,0,0,Referral,0
1725,10,7,0,Social,0
585,18,14,0,Social,0
308,3,1,0,Organic,0
249,11,8,1,Organic,0
11,15,2,0,Social,0
73,10,6,0,Referral,1
832,9,2,0,Email,1
993,18,7,0,Referral,0
1481,13,8,1,Social,0
311,17,9,0,Organic,0
1572,7,2,0,Social,0
908,5,12,0,Referral,0
328,14,9,1,Referral,0
435,16,7,0,Referral,0
1562,3,0,0,Organic,0
807,2,4,1,Organic,0
1085,1,1,0,Organic,0
1765,8,14,0,Email,0
954,19,11,0,Referral,0
